Electronic Nose Data Export
Sample Name,Percobaan1-sedapmalam
Sample Type,Bunga Sedap Malam
Export Date,2025-11-26T21:51:46.970682
Mode,Auto FSM (Zizu)
Number of Points,7224

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
14.000,0.72,0.52,0.07,0.05,3.54,2.57,1.05
14.250,0.72,0.52,0.07,0.05,3.54,2.57,1.05
14.500,0.72,0.52,0.07,0.05,3.54,2.57,1.05
14.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
15.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
15.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
15.500,0.73,0.52,0.07,0.05,3.38,2.42,1.00
15.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
16.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
16.250,0.73,0.52,0.07,0.05,3.38,2.42,1.00
16.500,0.73,0.52,0.07,0.05,3.54,2.57,1.05
16.750,0.73,0.52,0.07,0.05,3.87,2.89,1.17
17.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
17.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
17.500,0.73,0.52,0.07,0.05,3.54,2.57,1.05
17.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
18.000,0.73,0.52,0.07,0.05,3.38,2.42,1.00
18.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
18.500,0.73,0.52,0.07,0.05,3.54,2.57,1.05
18.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
19.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
19.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
19.500,0.73,0.52,0.07,0.05,3.54,2.57,1.05
19.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
20.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
20.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
20.500,0.73,0.52,0.07,0.05,3.38,2.42,1.00
20.750,0.73,0.52,0.07,0.05,3.54,2.57,1.05
21.000,0.73,0.52,0.07,0.05,3.54,2.57,1.05
21.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
21.500,0.73,0.52,0.07,0.05,3.54,2.57,1.05
21.750,0.73,0.52,0.07,0.05,3.38,2.42,1.00
22.000,0.73,0.52,0.07,0.05,3.87,2.89,1.17
22.250,0.73,0.52,0.07,0.05,3.54,2.57,1.05
22.500,0.74,0.52,0.07,0.05,3.38,2.42,1.00
22.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
23.000,0.74,0.52,0.07,0.05,3.54,2.57,1.05
23.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
23.500,0.74,0.52,0.07,0.05,3.54,2.57,1.05
23.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
24.000,0.74,0.52,0.07,0.05,3.38,2.42,1.00
24.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
24.500,0.74,0.52,0.07,0.05,3.54,2.57,1.05
24.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
25.000,0.74,0.52,0.07,0.05,3.54,2.57,1.05
25.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
25.500,0.74,0.52,0.07,0.05,3.54,2.57,1.05
25.750,0.74,0.53,0.07,0.05,3.54,2.57,1.05
26.000,0.74,0.52,0.07,0.05,3.54,2.57,1.05
26.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
26.500,0.74,0.52,0.07,0.05,3.54,2.57,1.05
26.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
27.000,0.74,0.52,0.07,0.05,3.54,2.57,1.05
27.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
27.500,0.74,0.52,0.07,0.05,3.54,2.57,1.05
27.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
28.000,0.74,0.53,0.07,0.05,3.54,2.57,1.05
28.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
28.500,0.74,0.52,0.07,0.05,3.38,2.42,1.00
28.750,0.74,0.52,0.07,0.05,3.54,2.57,1.05
29.000,0.74,0.53,0.07,0.05,3.38,2.42,1.00
29.250,0.74,0.52,0.07,0.05,3.54,2.57,1.05
29.500,0.74,0.53,0.07,0.05,3.54,2.57,1.05
29.750,0.74,0.53,0.08,0.05,3.54,2.57,1.05
30.000,0.74,0.52,0.08,0.05,3.54,2.57,1.05
30.250,0.74,0.53,0.08,0.05,3.54,2.57,1.05
30.500,0.74,0.52,0.08,0.05,3.54,2.57,1.05
30.750,0.74,0.52,0.08,0.05,3.70,2.73,1.11
31.000,0.74,0.53,0.08,0.05,3.54,2.57,1.05
31.250,0.74,0.53,0.08,0.05,3.54,2.57,1.05
31.500,0.74,0.52,0.08,0.05,3.54,2.57,1.05
31.750,0.74,0.53,0.08,0.05,3.38,2.42,1.00
32.000,0.74,0.53,0.08,0.05,3.54,2.57,1.05
32.250,0.74,0.53,0.08,0.05,3.54,2.57,1.05
32.500,0.74,0.53,0.08,0.05,3.38,2.42,1.00
32.750,0.74,0.53,0.08,0.05,3.54,2.57,1.05
33.000,0.74,0.53,0.08,0.05,3.54,2.57,1.05
33.250,0.74,0.53,0.08,0.05,3.38,2.42,1.00
33.500,0.74,0.53,0.08,0.05,3.38,2.42,1.00
33.750,0.74,0.53,0.08,0.05,3.54,2.57,1.05
34.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
34.250,0.74,0.53,0.08,0.05,3.54,2.57,1.05
34.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
34.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
35.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
35.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
35.500,0.75,0.53,0.08,0.05,3.38,2.42,1.00
35.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
36.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
36.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
36.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
36.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
37.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
37.250,0.75,0.53,0.08,0.05,3.38,2.42,1.00
37.500,0.75,0.53,0.08,0.05,3.38,2.42,1.00
37.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
38.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
38.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
38.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
38.750,0.75,0.53,0.08,0.05,3.38,2.42,1.00
39.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
39.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
39.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
39.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
40.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
40.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
40.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
40.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
41.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
41.250,0.75,0.53,0.08,0.05,3.54,2.57,1.05
41.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
41.750,0.75,0.53,0.08,0.05,3.54,2.57,1.05
42.000,0.75,0.53,0.08,0.05,3.54,2.57,1.05
42.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
42.500,0.75,0.53,0.08,0.05,3.54,2.57,1.05
42.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
43.000,0.76,0.53,0.08,0.05,3.38,2.42,1.00
43.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
43.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
43.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
44.000,0.76,0.53,0.08,0.05,3.54,2.57,1.05
44.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
44.500,0.76,0.53,0.08,0.05,3.38,2.42,1.00
44.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
45.000,0.76,0.53,0.08,0.05,3.54,2.57,1.05
45.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
45.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
45.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
46.000,0.76,0.53,0.08,0.05,3.54,2.57,1.05
46.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
46.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
46.750,0.76,0.53,0.08,0.05,3.38,2.42,1.00
47.000,0.76,0.53,0.08,0.05,3.54,2.57,1.05
47.250,0.76,0.53,0.08,0.05,3.38,2.42,1.00
47.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
47.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
48.000,0.76,0.53,0.08,0.05,3.54,2.57,1.05
48.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
48.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
48.750,0.76,0.53,0.09,0.05,3.54,2.57,1.05
49.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
49.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
49.500,0.76,0.53,0.08,0.05,3.54,2.57,1.05
49.750,0.76,0.53,0.08,0.05,3.54,2.57,1.05
50.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
50.250,0.76,0.53,0.08,0.05,3.54,2.57,1.05
50.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
50.750,0.76,0.53,0.09,0.05,3.38,2.42,1.00
51.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
51.250,0.76,0.53,0.09,0.05,3.54,2.57,1.05
51.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
51.750,0.76,0.53,0.09,0.05,3.54,2.57,1.05
52.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
52.250,0.76,0.53,0.09,0.05,3.38,2.42,1.00
52.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
52.750,0.76,0.53,0.09,0.05,3.54,2.57,1.05
53.000,0.76,0.53,0.09,0.05,3.38,2.42,1.00
53.250,0.76,0.53,0.09,0.05,3.54,2.57,1.05
53.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
53.750,0.76,0.53,0.09,0.05,3.21,2.27,0.94
54.000,0.76,0.53,0.09,0.05,3.21,2.27,0.94
54.250,0.76,0.53,0.09,0.05,3.54,2.57,1.05
54.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
54.750,0.76,0.53,0.09,0.05,3.54,2.57,1.05
55.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
55.250,0.76,0.53,0.09,0.05,3.54,2.57,1.05
55.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
55.750,0.76,0.53,0.09,0.05,3.54,2.57,1.05
56.000,0.76,0.53,0.09,0.05,3.54,2.57,1.05
56.250,0.76,0.53,0.09,0.05,3.70,2.73,1.11
56.500,0.76,0.53,0.09,0.05,3.54,2.57,1.05
56.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
57.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
57.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
57.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
57.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
58.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
58.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
58.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
58.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
59.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
59.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
59.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
59.750,0.77,0.53,0.09,0.05,3.70,2.73,1.11
60.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
60.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
60.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
60.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
61.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
61.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
61.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
61.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
62.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
62.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
62.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
62.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
63.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
63.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
63.500,0.77,0.53,0.09,0.05,3.70,2.73,1.11
63.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
64.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
64.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
64.500,0.77,0.53,0.09,0.05,3.54,2.57,1.05
64.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
65.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
65.250,0.77,0.53,0.09,0.05,3.54,2.57,1.05
65.500,0.77,0.53,0.09,0.05,3.70,2.73,1.11
65.750,0.77,0.53,0.09,0.05,3.54,2.57,1.05
66.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
66.250,0.77,0.53,0.09,0.05,3.70,2.73,1.11
66.500,0.77,0.53,0.09,0.05,3.70,2.73,1.11
66.750,0.77,0.53,0.09,0.05,3.70,2.73,1.11
67.000,0.77,0.53,0.09,0.05,3.54,2.57,1.05
67.250,0.77,0.53,0.09,0.05,3.70,2.73,1.11
67.500,0.78,0.53,0.09,0.05,3.70,2.73,1.11
67.750,0.78,0.53,0.09,0.05,3.54,2.57,1.05
68.000,0.78,0.53,0.09,0.05,3.54,2.57,1.05
68.250,0.78,0.53,0.09,0.05,3.70,2.73,1.11
68.500,0.78,0.53,0.09,0.05,3.70,2.73,1.11
68.750,0.78,0.53,0.09,0.05,3.70,2.73,1.11
69.000,0.78,0.53,0.09,0.05,3.70,2.73,1.11
69.250,0.78,0.53,0.09,0.05,3.70,2.73,1.11
69.500,0.78,0.53,0.09,0.05,3.70,2.73,1.11
69.750,0.78,0.53,0.09,0.05,3.70,2.73,1.11
70.000,0.78,0.53,0.09,0.05,3.70,2.73,1.11
70.250,0.78,0.53,0.09,0.05,3.70,2.73,1.11
70.500,0.78,0.53,0.09,0.05,3.70,2.73,1.11
70.750,0.78,0.53,0.09,0.05,3.70,2.73,1.11
71.000,0.78,0.53,0.09,0.05,3.70,2.73,1.11
71.250,0.78,0.53,0.09,0.05,3.70,2.73,1.11
71.500,0.78,0.53,0.09,0.05,3.70,2.73,1.11
71.750,0.78,0.53,0.09,0.05,3.70,2.73,1.11
72.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
72.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
72.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
72.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
73.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
73.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
73.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
73.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
74.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
74.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
74.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
74.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
75.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
75.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
75.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
75.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
76.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
76.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
76.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
76.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
77.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
77.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
77.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
77.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
78.000,0.78,0.53,0.10,0.05,3.87,2.89,1.17
78.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
78.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
78.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
79.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
79.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
79.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
79.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
80.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
80.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
80.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
80.750,0.78,0.53,0.10,0.05,3.70,2.73,1.11
81.000,0.78,0.53,0.10,0.05,3.70,2.73,1.11
81.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
81.500,0.78,0.53,0.10,0.05,3.70,2.73,1.11
81.750,0.78,0.53,0.10,0.05,3.54,2.57,1.05
82.000,0.78,0.53,0.10,0.05,3.87,2.89,1.17
82.250,0.78,0.53,0.10,0.05,3.70,2.73,1.11
82.500,0.78,0.53,0.10,0.05,3.87,2.89,1.17
82.750,0.78,0.53,0.10,0.05,3.87,2.89,1.17
83.000,0.79,0.53,0.10,0.05,3.70,2.73,1.11
83.250,0.78,0.53,0.10,0.05,3.87,2.89,1.17
83.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
83.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
84.000,0.79,0.53,0.10,0.05,3.70,2.73,1.11
84.250,0.79,0.53,0.10,0.05,3.70,2.73,1.11
84.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
84.750,0.79,0.53,0.10,0.05,3.70,2.73,1.11
85.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
85.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
85.500,0.79,0.53,0.10,0.05,3.70,2.73,1.11
85.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
86.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
86.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
86.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
86.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
87.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
87.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
87.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
87.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
88.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
88.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
88.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
88.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
89.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
89.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
89.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
89.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
90.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
90.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
90.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
90.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
91.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
91.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
91.500,0.79,0.53,0.10,0.05,3.38,2.42,1.00
91.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
92.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
92.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
92.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
92.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
93.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
93.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
93.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
93.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
94.000,0.79,0.53,0.10,0.05,4.04,3.06,1.22
94.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
94.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
94.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
95.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
95.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
95.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
95.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
96.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
96.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
96.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
96.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
97.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
97.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
97.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
97.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
98.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
98.250,0.79,0.53,0.10,0.05,3.87,2.89,1.17
98.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
98.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
99.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
99.250,0.79,0.53,0.11,0.05,3.87,2.89,1.17
99.500,0.79,0.53,0.10,0.05,3.87,2.89,1.17
99.750,0.79,0.53,0.10,0.05,3.70,2.73,1.11
100.000,0.79,0.53,0.10,0.05,3.87,2.89,1.17
100.250,0.79,0.53,0.10,0.05,3.70,2.73,1.11
100.500,0.79,0.53,0.11,0.05,3.87,2.89,1.17
100.750,0.79,0.53,0.10,0.05,3.87,2.89,1.17
101.000,0.79,0.53,0.11,0.05,3.87,2.89,1.17
101.250,0.79,0.53,0.11,0.05,3.87,2.89,1.17
101.500,0.79,0.53,0.11,0.05,3.87,2.89,1.17
101.750,0.79,0.53,0.11,0.05,3.87,2.89,1.17
102.000,0.79,0.53,0.11,0.05,3.87,2.89,1.17
102.250,0.79,0.53,0.11,0.05,3.87,2.89,1.17
102.500,0.79,0.53,0.11,0.05,3.87,2.89,1.17
102.750,0.79,0.53,0.11,0.05,3.87,2.89,1.17
103.000,0.79,0.53,0.11,0.05,4.04,3.06,1.22
103.250,0.80,0.53,0.11,0.05,3.87,2.89,1.17
103.500,0.79,0.53,0.11,0.05,3.87,2.89,1.17
103.750,0.80,0.53,0.11,0.05,3.87,2.89,1.17
104.000,0.79,0.53,0.11,0.05,3.87,2.89,1.17
104.250,0.80,0.53,0.11,0.05,3.87,2.89,1.17
104.500,0.79,0.53,0.11,0.05,3.87,2.89,1.17
104.750,0.79,0.53,0.11,0.05,3.87,2.89,1.17
105.000,0.80,0.53,0.11,0.05,3.87,2.89,1.17
105.250,0.80,0.53,0.11,0.05,3.87,2.89,1.17
105.500,0.80,0.53,0.11,0.05,3.87,2.89,1.17
105.750,0.80,0.53,0.11,0.05,3.87,2.89,1.17
