Electronic Nose Data Export
Sample Name,Percobaan1-Mawar
Sample Type,Bunga Mawar
Export Date,2025-11-26T21:15:57.242107
Mode,Auto FSM (Zizu)
Number of Points,7302

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
12.750,0.79,0.55,0.10,0.05,2.12,1.32,0.59
13.000,0.80,0.54,0.10,0.05,2.27,1.44,0.64
13.250,0.80,0.55,0.10,0.05,2.12,1.32,0.59
13.500,0.80,0.54,0.10,0.05,2.12,1.32,0.59
13.750,0.80,0.55,0.10,0.05,1.98,1.20,0.54
14.000,0.80,0.54,0.10,0.05,1.98,1.20,0.54
14.250,0.80,0.54,0.10,0.05,2.27,1.44,0.64
14.500,0.80,0.54,0.10,0.05,2.12,1.32,0.59
14.750,0.80,0.54,0.10,0.05,2.12,1.32,0.59
15.000,0.80,0.55,0.10,0.05,2.12,1.32,0.59
15.250,0.80,0.54,0.10,0.05,2.12,1.32,0.59
15.500,0.80,0.54,0.10,0.05,2.12,1.32,0.59
15.750,0.80,0.55,0.10,0.05,2.12,1.32,0.59
16.000,0.80,0.55,0.10,0.05,2.12,1.32,0.59
16.250,0.80,0.54,0.10,0.05,2.12,1.32,0.59
16.500,0.80,0.54,0.10,0.05,2.12,1.32,0.59
16.750,0.80,0.55,0.10,0.05,2.12,1.32,0.59
17.000,0.80,0.55,0.10,0.05,2.12,1.32,0.59
17.250,0.80,0.54,0.10,0.05,2.12,1.32,0.59
17.500,0.80,0.55,0.10,0.05,2.12,1.32,0.59
17.750,0.80,0.55,0.10,0.05,2.12,1.32,0.59
18.000,0.80,0.55,0.10,0.05,2.12,1.32,0.59
18.250,0.80,0.55,0.10,0.05,2.12,1.32,0.59
18.500,0.80,0.55,0.10,0.05,2.12,1.32,0.59
18.750,0.80,0.55,0.10,0.05,2.12,1.32,0.59
19.000,0.80,0.55,0.11,0.05,2.12,1.32,0.59
19.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
19.500,0.80,0.54,0.11,0.05,2.12,1.32,0.59
19.750,0.80,0.55,0.11,0.05,2.12,1.32,0.59
20.000,0.80,0.54,0.11,0.05,1.98,1.20,0.54
20.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
20.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
20.750,0.80,0.54,0.11,0.05,2.12,1.32,0.59
21.000,0.80,0.55,0.11,0.05,2.12,1.32,0.59
21.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
21.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
21.750,0.80,0.55,0.11,0.05,2.12,1.32,0.59
22.000,0.80,0.55,0.11,0.05,2.12,1.32,0.59
22.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
22.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
22.750,0.80,0.55,0.11,0.05,2.12,1.32,0.59
23.000,0.80,0.55,0.11,0.05,2.12,1.32,0.59
23.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
23.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
23.750,0.80,0.55,0.11,0.05,2.12,1.32,0.59
24.000,0.80,0.55,0.11,0.05,2.12,1.32,0.59
24.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
24.500,0.81,0.55,0.11,0.05,2.12,1.32,0.59
24.750,0.81,0.55,0.11,0.05,2.12,1.32,0.59
25.000,0.80,0.55,0.11,0.05,1.83,1.08,0.50
25.250,0.81,0.55,0.11,0.05,2.43,1.57,0.69
25.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
25.750,0.80,0.55,0.11,0.05,2.12,1.32,0.59
26.000,0.81,0.55,0.11,0.05,2.12,1.32,0.59
26.250,0.81,0.55,0.11,0.05,2.12,1.32,0.59
26.500,0.80,0.55,0.11,0.05,2.12,1.32,0.59
26.750,0.81,0.55,0.11,0.05,2.12,1.32,0.59
27.000,0.81,0.55,0.11,0.05,2.12,1.32,0.59
27.250,0.81,0.55,0.11,0.05,2.12,1.32,0.59
27.500,0.81,0.55,0.11,0.05,2.12,1.32,0.59
27.750,0.81,0.55,0.11,0.05,2.12,1.32,0.59
28.000,0.81,0.55,0.11,0.05,2.12,1.32,0.59
28.250,0.80,0.55,0.11,0.05,2.12,1.32,0.59
28.500,0.81,0.55,0.11,0.05,2.12,1.32,0.59
28.750,0.81,0.55,0.11,0.05,2.12,1.32,0.59
29.000,0.81,0.55,0.11,0.05,2.12,1.32,0.59
29.250,0.81,0.55,0.11,0.05,2.43,1.57,0.69
29.500,0.81,0.55,0.11,0.05,2.27,1.44,0.64
29.750,0.81,0.55,0.11,0.05,2.12,1.32,0.59
30.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
30.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
30.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
30.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
31.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
31.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
31.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
31.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
32.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
32.250,0.81,0.55,0.12,0.05,1.98,1.20,0.54
32.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
32.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
33.000,0.81,0.55,0.12,0.05,1.83,1.08,0.50
33.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
33.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
33.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
34.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
34.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
34.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
34.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
35.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
35.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
35.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
35.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
36.000,0.81,0.55,0.12,0.05,1.83,1.08,0.50
36.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
36.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
36.750,0.81,0.55,0.12,0.05,2.58,1.70,0.74
37.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
37.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
37.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
37.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
38.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
38.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
38.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
38.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
39.000,0.81,0.55,0.12,0.05,2.27,1.44,0.64
39.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
39.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
39.750,0.81,0.55,0.12,0.05,2.27,1.44,0.64
40.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
40.250,0.81,0.55,0.12,0.05,2.27,1.44,0.64
40.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
40.750,0.81,0.55,0.12,0.05,1.83,1.08,0.50
41.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
41.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
41.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
41.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
42.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
42.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
42.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
42.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
43.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
43.250,0.81,0.55,0.12,0.05,2.27,1.44,0.64
43.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
43.750,0.81,0.55,0.12,0.05,2.12,1.32,0.59
44.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
44.250,0.81,0.55,0.12,0.05,2.27,1.44,0.64
44.500,0.81,0.55,0.12,0.05,2.12,1.32,0.59
44.750,0.81,0.55,0.12,0.05,2.27,1.44,0.64
45.000,0.81,0.55,0.12,0.05,2.12,1.32,0.59
45.250,0.81,0.55,0.12,0.05,2.12,1.32,0.59
45.500,0.81,0.55,0.13,0.05,1.98,1.20,0.54
45.750,0.81,0.55,0.12,0.05,2.27,1.44,0.64
46.000,0.81,0.55,0.13,0.05,2.12,1.32,0.59
46.250,0.81,0.55,0.13,0.05,2.12,1.32,0.59
46.500,0.81,0.55,0.13,0.05,2.12,1.32,0.59
46.750,0.81,0.55,0.13,0.05,2.12,1.32,0.59
47.000,0.81,0.55,0.13,0.05,2.27,1.44,0.64
47.250,0.81,0.55,0.13,0.05,2.27,1.44,0.64
47.500,0.81,0.55,0.13,0.05,1.98,1.20,0.54
47.750,0.81,0.55,0.13,0.05,2.27,1.44,0.64
48.000,0.81,0.55,0.13,0.05,2.27,1.44,0.64
48.250,0.81,0.55,0.13,0.05,2.12,1.32,0.59
48.500,0.81,0.55,0.13,0.05,2.27,1.44,0.64
48.750,0.81,0.55,0.13,0.05,2.27,1.44,0.64
49.000,0.81,0.55,0.13,0.05,2.27,1.44,0.64
49.250,0.81,0.55,0.13,0.05,2.27,1.44,0.64
49.500,0.81,0.55,0.13,0.05,2.27,1.44,0.64
49.750,0.81,0.55,0.13,0.05,2.27,1.44,0.64
50.000,0.82,0.55,0.13,0.05,2.27,1.44,0.64
50.250,0.81,0.55,0.13,0.05,2.27,1.44,0.64
50.500,0.82,0.55,0.13,0.05,2.12,1.32,0.59
50.750,0.82,0.55,0.13,0.05,2.27,1.44,0.64
51.000,0.81,0.55,0.13,0.05,2.12,1.32,0.59
51.250,0.82,0.55,0.13,0.05,2.27,1.44,0.64
51.500,0.81,0.55,0.13,0.05,2.27,1.44,0.64
51.750,0.81,0.55,0.13,0.05,2.27,1.44,0.64
52.000,0.82,0.55,0.13,0.05,2.27,1.44,0.64
52.250,0.82,0.55,0.13,0.05,2.27,1.44,0.64
52.500,0.82,0.55,0.13,0.05,1.83,1.08,0.50
52.750,0.82,0.55,0.13,0.05,2.27,1.44,0.64
53.000,0.82,0.55,0.13,0.05,2.27,1.44,0.64
53.250,0.82,0.55,0.13,0.05,2.27,1.44,0.64
53.500,0.82,0.55,0.13,0.05,2.27,1.44,0.64
53.750,0.82,0.55,0.13,0.05,2.27,1.44,0.64
54.000,0.82,0.55,0.13,0.05,2.12,1.32,0.59
54.250,0.82,0.55,0.13,0.05,2.43,1.57,0.69
54.500,0.82,0.55,0.13,0.05,2.27,1.44,0.64
54.750,0.82,0.55,0.13,0.05,2.27,1.44,0.64
55.000,0.82,0.55,0.13,0.05,1.98,1.20,0.54
55.250,0.82,0.55,0.13,0.05,2.27,1.44,0.64
55.500,0.82,0.55,0.13,0.05,1.83,1.08,0.50
55.750,0.82,0.55,0.13,0.05,2.12,1.32,0.59
56.000,0.82,0.55,0.13,0.05,2.27,1.44,0.64
56.250,0.82,0.55,0.13,0.05,2.27,1.44,0.64
56.500,0.82,0.55,0.13,0.05,2.27,1.44,0.64
56.750,0.82,0.55,0.13,0.05,2.27,1.44,0.64
57.000,0.82,0.55,0.13,0.05,2.27,1.44,0.64
57.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
57.500,0.82,0.55,0.13,0.05,2.27,1.44,0.64
57.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
58.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
58.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
58.500,0.82,0.55,0.14,0.05,1.98,1.20,0.54
58.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
59.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
59.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
59.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
59.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
60.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
60.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
60.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
60.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
61.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
61.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
61.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
61.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
62.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
62.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
62.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
62.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
63.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
63.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
63.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
63.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
64.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
64.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
64.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
64.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
65.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
65.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
65.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
65.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
66.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
66.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
66.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
66.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
67.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
67.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
67.500,0.82,0.55,0.14,0.05,1.83,1.08,0.50
67.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
68.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
68.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
68.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
68.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
69.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
69.250,0.82,0.55,0.14,0.05,2.43,1.57,0.69
69.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
69.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
70.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
70.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
70.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
70.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
71.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
71.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
71.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
71.750,0.82,0.55,0.14,0.05,2.27,1.44,0.64
72.000,0.82,0.55,0.14,0.05,2.27,1.44,0.64
72.250,0.82,0.55,0.14,0.05,2.27,1.44,0.64
72.500,0.82,0.55,0.14,0.05,2.27,1.44,0.64
72.750,0.82,0.55,0.15,0.05,2.27,1.44,0.64
73.000,0.82,0.55,0.14,0.05,2.12,1.32,0.59
73.250,0.82,0.55,0.15,0.05,2.27,1.44,0.64
73.500,0.82,0.55,0.15,0.05,2.27,1.44,0.64
73.750,0.82,0.55,0.15,0.05,2.27,1.44,0.64
74.000,0.82,0.55,0.15,0.05,2.27,1.44,0.64
74.250,0.82,0.55,0.15,0.05,2.27,1.44,0.64
74.500,0.82,0.55,0.15,0.05,2.27,1.44,0.64
74.750,0.82,0.55,0.15,0.05,2.27,1.44,0.64
75.000,0.82,0.55,0.15,0.05,2.27,1.44,0.64
75.250,0.83,0.55,0.15,0.05,2.12,1.32,0.59
75.500,0.82,0.55,0.15,0.05,2.27,1.44,0.64
75.750,0.82,0.55,0.15,0.05,2.27,1.44,0.64
76.000,0.82,0.55,0.15,0.05,2.27,1.44,0.64
76.250,0.82,0.55,0.15,0.05,2.27,1.44,0.64
76.500,0.82,0.55,0.15,0.05,2.27,1.44,0.64
76.750,0.82,0.55,0.15,0.05,2.27,1.44,0.64
77.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
77.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
77.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
77.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
78.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
78.250,0.82,0.55,0.15,0.05,2.12,1.32,0.59
78.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
78.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
79.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
79.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
79.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
79.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
80.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
80.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
80.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
80.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
81.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
81.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
81.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
81.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
82.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
82.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
82.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
82.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
83.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
83.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
83.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
83.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
84.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
84.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
84.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
84.750,0.83,0.55,0.15,0.05,2.43,1.57,0.69
85.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
85.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
85.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
85.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
86.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
86.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
86.500,0.83,0.55,0.15,0.05,2.43,1.57,0.69
86.750,0.83,0.55,0.15,0.05,2.27,1.44,0.64
87.000,0.83,0.55,0.15,0.05,2.27,1.44,0.64
87.250,0.83,0.55,0.15,0.05,2.27,1.44,0.64
87.500,0.83,0.55,0.15,0.05,2.27,1.44,0.64
87.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
88.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
88.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
88.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
88.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
89.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
89.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
89.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
89.750,0.83,0.55,0.16,0.05,2.27,1.44,0.64
90.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
90.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
90.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
90.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
91.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
91.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
91.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
91.750,0.83,0.55,0.16,0.05,2.27,1.44,0.64
92.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
92.250,0.83,0.55,0.16,0.05,2.89,1.98,0.84
92.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
92.750,0.83,0.55,0.16,0.05,2.27,1.44,0.64
93.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
93.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
93.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
93.750,0.83,0.55,0.16,0.05,2.27,1.44,0.64
94.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
94.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
94.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
94.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
95.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
95.250,0.83,0.55,0.16,0.05,2.43,1.57,0.69
95.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
95.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
96.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
96.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
96.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
96.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
97.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
97.250,0.83,0.55,0.16,0.05,2.43,1.57,0.69
97.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
97.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
98.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
98.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
98.500,0.83,0.55,0.16,0.05,2.58,1.70,0.74
98.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
99.000,0.83,0.55,0.16,0.05,2.27,1.44,0.64
99.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
99.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
99.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
100.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
100.250,0.83,0.55,0.16,0.05,2.27,1.44,0.64
100.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
100.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
101.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
101.250,0.83,0.55,0.16,0.05,2.43,1.57,0.69
101.500,0.83,0.55,0.16,0.05,2.27,1.44,0.64
101.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
102.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
102.250,0.83,0.55,0.16,0.05,2.43,1.57,0.69
102.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
102.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
103.000,0.83,0.55,0.16,0.05,2.43,1.57,0.69
103.250,0.83,0.55,0.16,0.05,2.43,1.57,0.69
103.500,0.83,0.55,0.16,0.05,2.43,1.57,0.69
103.750,0.83,0.55,0.16,0.05,2.43,1.57,0.69
104.000,0.83,0.55,0.17,0.05,2.43,1.57,0.69
104.250,0.83,0.55,0.17,0.05,1.98,1.20,0.54
104.500,0.83,0.55,0.17,0.05,2.43,1.57,0.69
104.750,0.83,0.55,0.17,0.05,2.27,1.44,0.64
105.000,0.83,0.55,0.17,0.05,2.43,1.57,0.69
105.250,0.83,0.55,0.17,0.05,2.43,1.57,0.69
105.500,0.83,0.55,0.17,0.05,2.43,1.57,0.69
105.750,0.83,0.55,0.17,0.05,2.43,1.57,0.69
